"","Surname","prop"
"7068","Raleigh",2.645642626594e-05
"7069","Poynter",2.645642626594e-05
"7070","Neri",2.645642626594e-05
"7071","Neale",2.645642626594e-05
"7072","Natividad",2.645642626594e-05
"7073","Mowry",2.645642626594e-05
"7074","Moralez",2.645642626594e-05
"7075","Monger",2.645642626594e-05
"7076","Mitchum",2.645642626594e-05
"7077","Merryman",2.645642626594e-05
"7078","Manion",2.645642626594e-05
"7079","Macdougall",2.645642626594e-05
"7080","Lux",2.645642626594e-05
"7081","Litchfield",2.645642626594e-05
"7082","Ley",2.645642626594e-05
"7083","Levitt",2.645642626594e-05
"7084","Lepage",2.645642626594e-05
"7085","Lasalle",2.645642626594e-05
"7086","Laine",2.645642626594e-05
"7087","Khoury",2.645642626594e-05
"7088","Kavanagh",2.645642626594e-05
"7089","Karns",2.645642626594e-05
"7090","Ivie",2.645642626594e-05
"7091","Huebner",2.645642626594e-05
"7092","Hodgkins",2.645642626594e-05
"7093","Halpin",2.645642626594e-05
"7094","Garica",2.645642626594e-05
"7095","Eversole",2.645642626594e-05
"7096","Dutra",2.645642626594e-05
"7097","Dunagan",2.645642626594e-05
"7098","Duffey",2.645642626594e-05
"7099","Dillman",2.645642626594e-05
"7100","Dillion",2.645642626594e-05
"7101","Deville",2.645642626594e-05
"7102","Dearborn",2.645642626594e-05
"7103","Damato",2.645642626594e-05
"7104","Courson",2.645642626594e-05
"7105","Coulson",2.645642626594e-05
"7106","Burdine",2.645642626594e-05
"7107","Bryce",2.645642626594e-05
"7108","Bousquet",2.645642626594e-05
"7109","Bonin",2.645642626594e-05
"7110","Bish",2.645642626594e-05
"7111","Atencio",2.645642626594e-05
"7112","Westbrooks",2.645642626594e-05
"7113","Wages",2.645642626594e-05
"7114","Vaca",2.645642626594e-05
"7115","Tye",2.645642626594e-05
"7116","Toner",2.645642626594e-05
"7117","Tomas",2.645642626594e-05
"7118","Tillis",2.645642626594e-05
"7119","Swett",2.645642626594e-05
"7120","Surface",2.645642626594e-05
"7121","Struble",2.645642626594e-05
"7122","Stanfill",2.645642626594e-05
"7123","Son",2.645642626594e-05
"7124","Solorzano",2.645642626594e-05
"7125","Slusher",2.645642626594e-05
"7126","Sipple",2.645642626594e-05
"7127","Sim",2.645642626594e-05
"7128","Silvas",2.645642626594e-05
"7129","Shults",2.645642626594e-05
"7130","Schexnayder",2.645642626594e-05
"7131","Saez",2.645642626594e-05
"7132","Rodas",2.645642626594e-05
"7133","Rager",2.645642626594e-05
"7134","Pulver",2.645642626594e-05
"7135","Plaza",2.645642626594e-05
"7136","Penton",2.645642626594e-05
"7137","Paniagua",2.645642626594e-05
"7138","Meneses",2.645642626594e-05
"7139","Mcfarlin",2.645642626594e-05
"7140","Mcauley",2.645642626594e-05
"7141","Matz",2.645642626594e-05
"7142","Maloy",2.645642626594e-05
"7143","Magruder",2.645642626594e-05
"7144","Lohman",2.645642626594e-05
"7145","Landa",2.645642626594e-05
"7146","Lacombe",2.645642626594e-05
"7147","Jaimes",2.645642626594e-05
"7148","Hom",2.645642626594e-05
"7149","Holzer",2.645642626594e-05
"7150","Holst",2.645642626594e-05
"7151","Heil",2.645642626594e-05
"7152","Hackler",2.645642626594e-05
"7153","Grundy",2.645642626594e-05
"7154","Gregor",2.645642626594e-05
"7155","Gilkey",2.645642626594e-05
"7156","Farnham",2.645642626594e-05
"7157","Durfee",2.645642626594e-05
"7158","Dunton",2.645642626594e-05
"7159","Dunston",2.645642626594e-05
"7160","Duda",2.645642626594e-05
"7161","Dews",2.645642626594e-05
"7162","Dana",2.645642626594e-05
"7163","Craver",2.645642626594e-05
"7164","Corriveau",2.645642626594e-05
"7165","Conwell",2.645642626594e-05
"7166","Colella",2.645642626594e-05
"7167","Chambless",2.645642626594e-05
"7168","Bremer",2.645642626594e-05
"7169","Boutte",2.645642626594e-05
"7170","Bourassa",2.645642626594e-05
"7171","Blaisdell",2.645642626594e-05
"7172","Backman",2.645642626594e-05
"7173","Babineaux",2.645642626594e-05
"7174","Audette",2.645642626594e-05
"7175","Alleman",2.645642626594e-05
"7176","Towner",2.645642626594e-05
"7177","Taveras",2.645642626594e-05
"7178","Tarango",2.645642626594e-05
"7179","Sullins",2.645642626594e-05
"7180","Suiter",2.645642626594e-05
"7181","Stallard",2.645642626594e-05
"7182","Solberg",2.645642626594e-05
"7183","Schlueter",2.645642626594e-05
"7184","Poulos",2.645642626594e-05
"7185","Pimental",2.645642626594e-05
"7186","Owsley",2.645642626594e-05
"7187","Olivier",2.645642626594e-05
"7188","Okelley",2.645642626594e-05
"7189","Nations",2.645642626594e-05
"7190","Moffatt",2.645642626594e-05
"7191","Metcalfe",2.645642626594e-05
"7192","Meekins",2.645642626594e-05
"7193","Medellin",2.645642626594e-05
"7194","Mcglynn",2.645642626594e-05
"7195","Mccowan",2.645642626594e-05
"7196","Marriott",2.645642626594e-05
"7197","Marable",2.645642626594e-05
"7198","Lennox",2.645642626594e-05
"7199","Lamoureux",2.645642626594e-05
"7200","Koss",2.645642626594e-05
"7201","Kerby",2.645642626594e-05
"7202","Karp",2.645642626594e-05
"7203","Jason",2.645642626594e-05
"7204","Isenberg",2.645642626594e-05
"7205","Howze",2.645642626594e-05
"7206","Hockenberry",2.645642626594e-05
"7207","Highsmith",2.645642626594e-05
"7208","Harbour",2.645642626594e-05
"7209","Hallmark",2.645642626594e-05
"7210","Gusman",2.645642626594e-05
"7211","Greeley",2.645642626594e-05
"7212","Giddings",2.645642626594e-05
"7213","Gaudet",2.645642626594e-05
"7214","Gallup",2.645642626594e-05
"7215","Fleenor",2.645642626594e-05
"7216","Eicher",2.645642626594e-05
"7217","Edington",2.645642626594e-05
"7218","Dimaggio",2.645642626594e-05
"7219","Dement",2.645642626594e-05
"7220","Demello",2.645642626594e-05
"7221","Decastro",2.645642626594e-05
"7222","Cruise",2.645642626594e-05
"7223","Bushman",2.645642626594e-05
"7224","Brundage",2.645642626594e-05
"7225","Brooker",2.645642626594e-05
"7226","Brooke",2.645642626594e-05
"7227","Bourg",2.645642626594e-05
"7228","Board",2.645642626594e-05
"7229","Blackstock",2.645642626594e-05
"7230","Bergmann",2.645642626594e-05
"7231","Beaton",2.645642626594e-05
"7232","Banister",2.645642626594e-05
"7233","Argo",2.645642626594e-05
"7234","Appling",2.645642626594e-05
"7235","Wortman",2.645642626594e-05
"7236","Watterson",2.645642626594e-05
"7237","Villalpando",2.645642626594e-05
"7238","Tillotson",2.645642626594e-05
"7239","Tighe",2.645642626594e-05
"7240","Sundberg",2.645642626594e-05
"7241","Sternberg",2.645642626594e-05
"7242","Stamey",2.645642626594e-05
"7243","Speaks",2.645642626594e-05
"7244","Shipe",2.645642626594e-05
"7245","Seeger",2.645642626594e-05
"7246","Scarberry",2.645642626594e-05
"7247","Sattler",2.645642626594e-05
"7248","Sain",2.645642626594e-05
"7249","Rothstein",2.645642626594e-05
"7250","Poteet",2.645642626594e-05
"7251","Plowman",2.645642626594e-05
"7252","Pettiford",2.645642626594e-05
"7253","Penland",2.645642626594e-05
"7254","Peach",2.645642626594e-05
"7255","Partain",2.645642626594e-05
"7256","Pankey",2.645642626594e-05
"7257","Oyler",2.645642626594e-05
"7258","Ogletree",2.645642626594e-05
"7259","Ogburn",2.645642626594e-05
"7260","Moton",2.645642626594e-05
"7261","Million",2.645642626594e-05
"7262","Merkel",2.645642626594e-05
"7263","Mask",2.645642626594e-05
"7264","Markus",2.645642626594e-05
"7265","Lucier",2.645642626594e-05
"7266","Lazarus",2.645642626594e-05
"7267","Lavelle",2.645642626594e-05
"7268","Lakey",2.645642626594e-05
"7269","Kratz",2.645642626594e-05
"7270","Kinser",2.645642626594e-05
"7271","Kershaw",2.645642626594e-05
"7272","Josephson",2.645642626594e-05
"7273","Jesse",2.645642626594e-05
"7274","Imhoff",2.645642626594e-05
"7275","Ibanez",2.645642626594e-05
"7276","Hendry",2.645642626594e-05
"7277","Hammon",2.645642626594e-05
"7278","Frisbie",2.645642626594e-05
"7279","Friedrich",2.645642626594e-05
"7280","Frawley",2.645642626594e-05
"7281","Fraga",2.645642626594e-05
"7282","Forester",2.645642626594e-05
"7283","Eskew",2.645642626594e-05
"7284","Emmert",2.645642626594e-05
"7285","Drennan",2.645642626594e-05
"7286","Doyon",2.645642626594e-05
"7287","Dominick",2.645642626594e-05
"7288","Dandridge",2.645642626594e-05
"7289","Cumming",2.645642626594e-05
"7290","Cawley",2.645642626594e-05
"7291","Carvajal",2.645642626594e-05
"7292","Bracey",2.645642626594e-05
"7293","Belisle",2.645642626594e-05
"7294","Batey",2.645642626594e-05
"7295","Ahner",2.645642626594e-05
"7296","Wysocki",2.645642626594e-05
"7297","Weiser",2.645642626594e-05
"7298","Veliz",2.645642626594e-05
"7299","Tincher",2.645642626594e-05
"7300","Sherlock",2.645642626594e-05
"7301","Santo",2.645642626594e-05
"7302","Sansone",2.645642626594e-05
"7303","Sankey",2.645642626594e-05
"7304","Sandstrom",2.645642626594e-05
"7305","Sale",2.645642626594e-05
"7306","Rohrer",2.645642626594e-05
"7307","Risner",2.645642626594e-05
"7308","Pridemore",2.645642626594e-05
"7309","Pfeffer",2.645642626594e-05
"7310","Persinger",2.645642626594e-05
"7311","Peery",2.645642626594e-05
"7312","Oubre",2.645642626594e-05
"7313","Orange",2.645642626594e-05
"7314","Nowicki",2.645642626594e-05
"7315","Musgrave",2.645642626594e-05
"7316","Murdoch",2.645642626594e-05
"7317","Mullinax",2.645642626594e-05
"7318","Mccary",2.645642626594e-05
"7319","Mathieu",2.645642626594e-05
"7320","Livengood",2.645642626594e-05
"7321","Leonardo",2.645642626594e-05
"7322","Kyser",2.645642626594e-05
"7323","Klink",2.645642626594e-05
"7324","Kimes",2.645642626594e-05
"7325","Kellner",2.645642626594e-05
"7326","Kavanaugh",2.645642626594e-05
"7327","Kasten",2.645642626594e-05
"7328","Imes",2.645642626594e-05
"7329","Hoey",2.645642626594e-05
"7330","Hinshaw",2.645642626594e-05
"7331","Halley",2.645642626594e-05
"7332","Hake",2.645642626594e-05
"7333","Gurule",2.645642626594e-05
"7334","Grube",2.645642626594e-05
"7335","Grillo",2.645642626594e-05
"7336","Geter",2.645642626594e-05
"7337","Gatto",2.645642626594e-05
"7338","Garver",2.645642626594e-05
"7339","Garretson",2.645642626594e-05
"7340","Farwell",2.645642626594e-05
"7341","Eiland",2.645642626594e-05
"7342","Dunford",2.645642626594e-05
"7343","Decarlo",2.645642626594e-05
"7344","Corso",2.645642626594e-05
"7345","Core",2.645642626594e-05
"7346","Colman",2.645642626594e-05
"7347","Collard",2.645642626594e-05
"7348","Cleghorn",2.645642626594e-05
"7349","Chasteen",2.645642626594e-05
"7350","Cavender",2.645642626594e-05
"7351","Carlile",2.645642626594e-05
"7352","Calvo",2.645642626594e-05
"7353","Byerly",2.645642626594e-05
"7354","Brogdon",2.645642626594e-05
"7355","Broadwater",2.645642626594e-05
"7356","Breault",2.645642626594e-05
"7357","Bono",2.645642626594e-05
"7358","Bergin",2.645642626594e-05
"7359","Behr",2.645642626594e-05
"7360","Ballenger",2.645642626594e-05
"7361","Amick",2.645642626594e-05
"7362","Yan",2.645642626594e-05
"7363","Vice",2.645642626594e-05
"7364","Tamez",2.645642626594e-05
"7365","Stiffler",2.645642626594e-05
"7366","Steinke",2.645642626594e-05
"7367","Simmon",2.645642626594e-05
"7368","Shankle",2.645642626594e-05
"7369","Schaller",2.645642626594e-05
"7370","Salmons",2.645642626594e-05
"7371","Sackett",2.645642626594e-05
"7372","Saad",2.645642626594e-05
"7373","Rideout",2.645642626594e-05
"7374","Reader",2.645642626594e-05
"7375","Ratcliffe",2.645642626594e-05
"7376","Rao",2.645642626594e-05
"7377","Ranson",2.645642626594e-05
"7378","Randell",2.645642626594e-05
"7379","Plascencia",2.645642626594e-05
"7380","Petterson",2.645642626594e-05
"7381","Olszewski",2.645642626594e-05
"7382","Olney",2.645642626594e-05
"7383","Olguin",2.645642626594e-05
"7384","Nilsson",2.645642626594e-05
"7385","Nevels",2.645642626594e-05
"7386","Morelli",2.645642626594e-05
"7387","Montiel",2.645642626594e-05
"7388","Monge",2.645642626594e-05
"7389","Michell",2.645642626594e-05
"7390","Michaelson",2.645642626594e-05
"7391","Mertens",2.645642626594e-05
"7392","Mcchesney",2.645642626594e-05
"7393","Mcalpin",2.645642626594e-05
"7394","Mathewson",2.645642626594e-05
"7395","Lower",2.645642626594e-05
"7396","Loudermilk",2.645642626594e-05
"7397","Lineberry",2.645642626594e-05
"7398","Liggett",2.645642626594e-05
"7399","Lamp",2.645642626594e-05
"7400","Kinlaw",2.645642626594e-05
"7401","Kight",2.645642626594e-05
"7402","Just",2.645642626594e-05
"7403","Jost",2.645642626594e-05
"7404","Hereford",2.645642626594e-05
"7405","Hardeman",2.645642626594e-05
"7406","Halpern",2.645642626594e-05
"7407","Halliday",2.645642626594e-05
"7408","Hafer",2.645642626594e-05
"7409","Gaul",2.645642626594e-05
"7410","Friel",2.645642626594e-05
"7411","Freitag",2.645642626594e-05
"7412","Frances",2.645642626594e-05
"7413","Forsberg",2.645642626594e-05
"7414","Evangelista",2.645642626594e-05
"7415","Doering",2.645642626594e-05
"7416","Dicarlo",2.645642626594e-05
"7417","Dendy",2.645642626594e-05
"7418","Delp",2.645642626594e-05
"7419","Deguzman",2.645642626594e-05
"7420","Dameron",2.645642626594e-05
"7421","Curtiss",2.645642626594e-05
"7422","Cousin",2.645642626594e-05
"7423","Cosper",2.645642626594e-05
"7424","Charley",2.645642626594e-05
"7425","Cauthen",2.645642626594e-05
"7426","Cao",2.645642626594e-05
"7427","Camper",2.645642626594e-05
"7428","Bradberry",2.645642626594e-05
"7429","Bouton",2.645642626594e-05
"7430","Bonnell",2.645642626594e-05
"7431","Bixby",2.645642626594e-05
"7432","Bieber",2.645642626594e-05
"7433","Beveridge",2.645642626594e-05
"7434","Belle",2.645642626594e-05
"7435","Bedwell",2.645642626594e-05
"7436","Barhorst",2.645642626594e-05
"7437","Bannon",2.645642626594e-05
"7438","Baltazar",2.645642626594e-05
"7439","Baier",2.645642626594e-05
"7440","Ayotte",2.645642626594e-05
"7441","Attaway",2.645642626594e-05
"7442","Arenas",2.645642626594e-05
"7443","Alex",2.645642626594e-05
"7444","Abrego",2.645642626594e-05
"7445","Watford",2.645642626594e-05
"7446","Valley",2.645642626594e-05
"7447","Turgeon",2.645642626594e-05
"7448","Tunstall",2.645642626594e-05
"7449","Thaxton",2.645642626594e-05
"7450","Thai",2.645642626594e-05
"7451","Tenorio",2.645642626594e-05
"7452","Stotts",2.645642626594e-05
"7453","Sthilaire",2.645642626594e-05
"7454","Spiker",2.645642626594e-05
"7455","Shedd",2.645642626594e-05
"7456","Seng",2.645642626594e-05
"7457","Seabolt",2.645642626594e-05
"7458","Scalf",2.645642626594e-05
"7459","Salyers",2.645642626594e-05
"7460","Ruhl",2.645642626594e-05
"7461","Rowlett",2.645642626594e-05
"7462","Robinett",2.645642626594e-05
"7463","Pfister",2.645642626594e-05
"7464","Perlman",2.645642626594e-05
"7465","Pepe",2.645642626594e-05
"7466","Parkman",2.645642626594e-05
"7467","Paradise",2.645642626594e-05
"7468","Olin",2.645642626594e-05
"7469","Nunnally",2.645642626594e-05
"7470","Norvell",2.645642626594e-05
"7471","Napper",2.645642626594e-05
"7472","Modlin",2.645642626594e-05
"7473","Mckellar",2.645642626594e-05
"7474","Mcclean",2.645642626594e-05
"7475","Mascarenas",2.645642626594e-05
"7476","Manchester",2.645642626594e-05
"7477","Leibowitz",2.645642626594e-05
"7478","Ledezma",2.645642626594e-05
"7479","Kuhlman",2.645642626594e-05
"7480","Kobayashi",2.645642626594e-05
"7481","Hunley",2.645642626594e-05
"7482","Holmquist",2.645642626594e-05
"7483","Hinkley",2.645642626594e-05
"7484","Hazard",2.645642626594e-05
"7485","Hartsell",2.645642626594e-05
"7486","Gribble",2.645642626594e-05
"7487","Gravely",2.645642626594e-05
"7488","Fifield",2.645642626594e-05
"7489","Eliason",2.645642626594e-05
"7490","Doctor",2.645642626594e-05
"7491","Doak",2.645642626594e-05
"7492","Crossland",2.645642626594e-05
"7493","Cover",2.645642626594e-05
"7494","Clair",2.645642626594e-05
"7495","Carleton",2.645642626594e-05
"7496","Butters",2.645642626594e-05
"7497","Bridgeman",2.645642626594e-05
"7498","Bojorquez",2.645642626594e-05
"7499","Boggess",2.645642626594e-05
"7500","Banker",2.645642626594e-05
"7501","Auten",2.645642626594e-05
"7502","Woosley",1.322821313297e-05
"7503","Wine",1.322821313297e-05
"7504","Whiteley",1.322821313297e-05
"7505","Wexler",1.322821313297e-05
"7506","Twomey",1.322821313297e-05
"7507","Tullis",1.322821313297e-05
"7508","Townley",1.322821313297e-05
"7509","To",1.322821313297e-05
"7510","Standridge",1.322821313297e-05
"7511","Stamp",1.322821313297e-05
"7512","Springs",1.322821313297e-05
"7513","Santoyo",1.322821313297e-05
"7514","Rueda",1.322821313297e-05
"7515","Riendeau",1.322821313297e-05
"7516","Revell",1.322821313297e-05
"7517","Pless",1.322821313297e-05
"7518","Ottinger",1.322821313297e-05
"7519","Nigro",1.322821313297e-05
"7520","Nickles",1.322821313297e-05
"7521","Mulvey",1.322821313297e-05
"7522","Menefee",1.322821313297e-05
"7523","Mcshane",1.322821313297e-05
"7524","Mcloughlin",1.322821313297e-05
"7525","Mckinzie",1.322821313297e-05
"7526","Marrow",1.322821313297e-05
"7527","Markey",1.322821313297e-05
"7528","Mariano",1.322821313297e-05
"7529","Lockridge",1.322821313297e-05
"7530","Lipsey",1.322821313297e-05
"7531","Knisley",1.322821313297e-05
"7532","Knepper",1.322821313297e-05
"7533","Kitts",1.322821313297e-05
"7534","Kiel",1.322821313297e-05
"7535","Jinks",1.322821313297e-05
"7536","Hathcock",1.322821313297e-05
"7537","Godin",1.322821313297e-05
"7538","Gallego",1.322821313297e-05
"7539","Fikes",1.322821313297e-05
"7540","Fecteau",1.322821313297e-05
"7541","Estabrook",1.322821313297e-05
"7542","Ellinger",1.322821313297e-05
"7543","Dustin",1.322821313297e-05
"7544","Dunlop",1.322821313297e-05
"7545","Dudek",1.322821313297e-05
"7546","Diego",1.322821313297e-05
"7547","Countryman",1.322821313297e-05
"7548","Chauvin",1.322821313297e-05
"7549","Chatham",1.322821313297e-05
"7550","Bullins",1.322821313297e-05
"7551","Brownfield",1.322821313297e-05
"7552","Boughton",1.322821313297e-05
"7553","Bloodworth",1.322821313297e-05
"7554","Bibb",1.322821313297e-05
"7555","Baucom",1.322821313297e-05
"7556","Barbieri",1.322821313297e-05
"7557","Aubin",1.322821313297e-05
"7558","Armitage",1.322821313297e-05
"7559","Alessi",1.322821313297e-05
"7560","Absher",1.322821313297e-05
"7561","Abbate",1.322821313297e-05
"7562","Zito",1.322821313297e-05
"7563","Woolery",1.322821313297e-05
"7564","Wiggs",1.322821313297e-05
"7565","Wacker",1.322821313297e-05
"7566","Violette",1.322821313297e-05
"7567","Tynes",1.322821313297e-05
"7568","Tolle",1.322821313297e-05
"7569","Telles",1.322821313297e-05
"7570","Tarter",1.322821313297e-05
"7571","Swarey",1.322821313297e-05
"7572","Strode",1.322821313297e-05
"7573","Stockdale",1.322821313297e-05
"7574","Stella",1.322821313297e-05
"7575","Stalnaker",1.322821313297e-05
"7576","Spina",1.322821313297e-05
"7577","Schiff",1.322821313297e-05
"7578","Saari",1.322821313297e-05
"7579","Risley",1.322821313297e-05
"7580","Reading",1.322821313297e-05
"7581","Rameriz",1.322821313297e-05
"7582","Rakes",1.322821313297e-05
"7583","Pettaway",1.322821313297e-05
"7584","Penner",1.322821313297e-05
"7585","Paulus",1.322821313297e-05
"7586","Palladino",1.322821313297e-05
"7587","Omeara",1.322821313297e-05
"7588","Montelongo",1.322821313297e-05
"7589","Melnick",1.322821313297e-05
"7590","Mehta",1.322821313297e-05
"7591","Mcgary",1.322821313297e-05
"7592","Mccourt",1.322821313297e-05
"7593","Mccollough",1.322821313297e-05
"7594","Marchetti",1.322821313297e-05
"7595","Manzanares",1.322821313297e-05
"7596","Lowther",1.322821313297e-05
"7597","Leiva",1.322821313297e-05
"7598","Lauderdale",1.322821313297e-05
"7599","Lafontaine",1.322821313297e-05
"7600","Kowalczyk",1.322821313297e-05
"7601","Knighton",1.322821313297e-05
"7602","Joubert",1.322821313297e-05
"7603","Jaworski",1.322821313297e-05
"7604","Ide",1.322821313297e-05
"7605","Huth",1.322821313297e-05
"7606","Hurdle",1.322821313297e-05
"7607","Hung",1.322821313297e-05
"7608","Housley",1.322821313297e-05
"7609","Hackman",1.322821313297e-05
"7610","Gulick",1.322821313297e-05
"7611","Gordy",1.322821313297e-05
"7612","Gilstrap",1.322821313297e-05
"7613","Gehrke",1.322821313297e-05
"7614","Gebhart",1.322821313297e-05
"7615","Gaudette",1.322821313297e-05
"7616","Foxworth",1.322821313297e-05
"7617","Finger",1.322821313297e-05
"7618","Essex",1.322821313297e-05
"7619","Endres",1.322821313297e-05
"7620","Dunkle",1.322821313297e-05
"7621","Clare",1.322821313297e-05
"7622","Cimino",1.322821313297e-05
"7623","Cardinal",1.322821313297e-05
"7624","Caddell",1.322821313297e-05
"7625","Brauer",1.322821313297e-05
"7626","Braley",1.322821313297e-05
"7627","Bodine",1.322821313297e-05
"7628","Blackmore",1.322821313297e-05
"7629","Belden",1.322821313297e-05
"7630","Backer",1.322821313297e-05
"7631","Ayer",1.322821313297e-05
"7632","Andress",1.322821313297e-05
"7633","Alva",1.322821313297e-05
"7634","Wisner",1.322821313297e-05
"7635","Walk",1.322821313297e-05
"7636","Vuong",1.322821313297e-05
"7637","Valliere",1.322821313297e-05
"7638","Twigg",1.322821313297e-05
"7639","Tso",1.322821313297e-05
"7640","Tavarez",1.322821313297e-05
"7641","Strahan",1.322821313297e-05
"7642","Steib",1.322821313297e-05
"7643","Staub",1.322821313297e-05
"7644","Sowder",1.322821313297e-05
"7645","Shoulders",1.322821313297e-05
"7646","Seiber",1.322821313297e-05
"7647","Schutt",1.322821313297e-05
"7648","Scharf",1.322821313297e-05
"7649","Schade",1.322821313297e-05
"7650","Rodriques",1.322821313297e-05
"7651","Risinger",1.322821313297e-05
"7652","Renshaw",1.322821313297e-05
"7653","Rath",1.322821313297e-05
"7654","Rahman",1.322821313297e-05
"7655","Presnell",1.322821313297e-05
"7656","Pillow",1.322821313297e-05
"7657","Piatt",1.322821313297e-05
"7658","Pasquale",1.322821313297e-05
"7659","Nieman",1.322821313297e-05
"7660","Nicol",1.322821313297e-05
"7661","Nevins",1.322821313297e-05
"7662","Milford",1.322821313297e-05
"7663","Mcilwain",1.322821313297e-05
"7664","Mcgaha",1.322821313297e-05
"7665","Mccully",1.322821313297e-05
"7666","Mccomb",1.322821313297e-05
"7667","Maye",1.322821313297e-05
"7668","Massengale",1.322821313297e-05
"7669","Macedo",1.322821313297e-05
"7670","Lines",1.322821313297e-05
"7671","Lesher",1.322821313297e-05
"7672","Leland",1.322821313297e-05
"7673","Kearse",1.322821313297e-05
"7674","Jauregui",1.322821313297e-05
"7675","Husted",1.322821313297e-05
"7676","Hudnall",1.322821313297e-05
"7677","Holmberg",1.322821313297e-05
"7678","Hertel",1.322821313297e-05
"7679","Hershey",1.322821313297e-05
"7680","Hardie",1.322821313297e-05
"7681","Glidewell",1.322821313297e-05
"7682","Frausto",1.322821313297e-05
"7683","Fassett",1.322821313297e-05
"7684","Dash",1.322821313297e-05
"7685","Dalessandro",1.322821313297e-05
"7686","Dahlgren",1.322821313297e-05
"7687","Corum",1.322821313297e-05
"7688","Constantino",1.322821313297e-05
"7689","Conlin",1.322821313297e-05
"7690","Colquitt",1.322821313297e-05
"7691","Colombo",1.322821313297e-05
"7692","Claycomb",1.322821313297e-05
"7693","Carley",1.322821313297e-05
"7694","Cardin",1.322821313297e-05
"7695","Cancel",1.322821313297e-05
"7696","Buller",1.322821313297e-05
"7697","Boring",1.322821313297e-05
"7698","Boney",1.322821313297e-05
"7699","Bocanegra",1.322821313297e-05
"7700","Blazer",1.322821313297e-05
"7701","Biggers",1.322821313297e-05
"7702","Benedetto",1.322821313297e-05
"7703","Araiza",1.322821313297e-05
"7704","Andino",1.322821313297e-05
"7705","Albin",1.322821313297e-05
"7706","Zorn",1.322821313297e-05
"7707","Werth",1.322821313297e-05
"7708","Weisman",1.322821313297e-05
"7709","Walley",1.322821313297e-05
"7710","Vanegas",1.322821313297e-05
"7711","Ulibarri",1.322821313297e-05
"7712","Towers",1.322821313297e-05
"7713","Towe",1.322821313297e-05
"7714","Tedford",1.322821313297e-05
"7715","Teasley",1.322821313297e-05
"7716","Suttle",1.322821313297e-05
"7717","Steffens",1.322821313297e-05
"7718","Stcyr",1.322821313297e-05
"7719","Squire",1.322821313297e-05
"7720","Smythe",1.322821313297e-05
"7721","Singley",1.322821313297e-05
"7722","Sifuentes",1.322821313297e-05
"7723","Shuck",1.322821313297e-05
"7724","Session",1.322821313297e-05
"7725","Schram",1.322821313297e-05
"7726","Sass",1.322821313297e-05
"7727","Rieger",1.322821313297e-05
"7728","Ridenhour",1.322821313297e-05
"7729","Rickert",1.322821313297e-05
"7730","Richerson",1.322821313297e-05
"7731","Rayborn",1.322821313297e-05
"7732","Rabe",1.322821313297e-05
"7733","Raab",1.322821313297e-05
"7734","Pendley",1.322821313297e-05
"7735","Pastore",1.322821313297e-05
"7736","Ordway",1.322821313297e-05
"7737","Moynihan",1.322821313297e-05
"7738","Mellott",1.322821313297e-05
"7739","Mckissick",1.322821313297e-05
"7740","Mcgann",1.322821313297e-05
"7741","Mccready",1.322821313297e-05
"7742","Mauney",1.322821313297e-05
"7743","Marrufo",1.322821313297e-05
"7744","List",1.322821313297e-05
"7745","Lenhart",1.322821313297e-05
"7746","Lazar",1.322821313297e-05
"7747","Lafave",1.322821313297e-05
"7748","Keele",1.322821313297e-05
"7749","Kautz",1.322821313297e-05
"7750","Jardine",1.322821313297e-05
"7751","Jahnke",1.322821313297e-05
"7752","Jacobo",1.322821313297e-05
"7753","Hord",1.322821313297e-05
"7754","Hardcastle",1.322821313297e-05
"7755","Hageman",1.322821313297e-05
"7756","Griffey",1.322821313297e-05
"7757","Giglio",1.322821313297e-05
"7758","Gehring",1.322821313297e-05
"7759","Fortson",1.322821313297e-05
"7760","Duque",1.322821313297e-05
"7761","Duplessis",1.322821313297e-05
"7762","Donner",1.322821313297e-05
"7763","Dicken",1.322821313297e-05
"7764","Derosier",1.322821313297e-05
"7765","Deitz",1.322821313297e-05
"7766","Dalessio",1.322821313297e-05
"7767","Cyrus",1.322821313297e-05
"7768","Cram",1.322821313297e-05
"7769","Chi",1.322821313297e-05
"7770","Center",1.322821313297e-05
"7771","Castleman",1.322821313297e-05
"7772","Candelario",1.322821313297e-05
"7773","Callison",1.322821313297e-05
"7774","Caceres",1.322821313297e-05
"7775","Bozarth",1.322821313297e-05
"7776","Biles",1.322821313297e-05
"7777","Bejarano",1.322821313297e-05
"7778","Beech",1.322821313297e-05
"7779","Bashaw",1.322821313297e-05
"7780","Avina",1.322821313297e-05
"7781","Armentrout",1.322821313297e-05
"7782","Angus",1.322821313297e-05
"7783","Alverez",1.322821313297e-05
"7784","Acord",1.322821313297e-05
"7785","Zack",1.322821313297e-05
"7786","Waterhouse",1.322821313297e-05
"7787","Vereen",1.322821313297e-05
"7788","Vanlandingham",1.322821313297e-05
"7789","Uhl",1.322821313297e-05
"7790","Strawser",1.322821313297e-05
"7791","Shotwell",1.322821313297e-05
"7792","Severance",1.322821313297e-05
"7793","Seltzer",1.322821313297e-05
"7794","Schoonmaker",1.322821313297e-05
"7795","Schock",1.322821313297e-05
"7796","Schaub",1.322821313297e-05
"7797","Schaffner",1.322821313297e-05
"7798","Roeder",1.322821313297e-05
"7799","Rodrigez",1.322821313297e-05
